address,file_offset,name,body_bytes,instructions,decompiled,warnings,status,source,native_symbol,name_confidence,name_evidence
0a4be0,024be0,egs52_transform_memory_0a4be0,44,17,true,4,decompiled_unverified,functions/0a4be0_egs52_transform_memory_0a4be0.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a4c0c,024c0c,egs52_transform_memory_0a4c0c,344,128,true,22,decompiled_unverified,functions/0a4c0c_egs52_transform_memory_0a4c0c.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a4d64,024d64,egs52_update_near_fd6c_0a4d64,200,80,true,6,withheld,,,structural,Instruction destination near addresses fd6c
0a4e2c,024e2c,egs52_update_near_fd6c_0a4e2c,112,48,true,5,withheld,,,structural,Instruction destination near addresses fd6c
0a4e9c,024e9c,egs52_transform_memory_0a4e9c,136,57,true,8,decompiled_unverified,functions/0a4e9c_egs52_transform_memory_0a4e9c.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a4f28,024f28,egs52_update_near_ccd4_0a4f28,106,42,true,7,decompiled_unverified,functions/0a4f28_egs52_update_near_ccd4_0a4f28.c,,structural,Instruction destination near addresses ccd4;ccd6;c504
0a4fc0,024fc0,egs52_update_near_cce8_0a4fc0,310,127,true,19,withheld,,,structural,Instruction destination near addresses cce8;fd6c;ccea
0a50f6,0250f6,egs52_compute_from_near_c606_0a50f6,14,5,true,1,decompiled_unverified,functions/0a50f6_egs52_compute_from_near_c606_0a50f6.c,,structural,Instruction source near addresses c606
0a5104,025104,egs52_compute_from_near_c606_0a5104,14,5,true,1,decompiled_unverified,functions/0a5104_egs52_compute_from_near_c606_0a5104.c,,structural,Instruction source near addresses c606
0a5112,025112,egs52_update_near_cce8_0a5112,56,22,true,3,withheld,,,structural,Instruction destination near addresses cce8;ccea;fd6c
0a514a,02514a,egs52_call_0a1c96_0a514a,78,33,true,3,decompiled_unverified,functions/0a514a_egs52_call_0a1c96_0a514a.c,,structural,Direct call targets 0a1c96;09ff1e
0a5198,025198,egs52_update_near_ccec_0a5198,90,23,true,21,decompiled_unverified,functions/0a5198_egs52_update_near_ccec_0a5198.c,,structural,Instruction destination near addresses ccec;ccee;ccf0;ccf2;ccf4;ccf6;ccf8;ccfa;ccfc;ccfe;cd00;cd02;cd04;cd06;cd08;cd0a;cd0c;cd0e;cd10;cd12;cd14
0a51f2,0251f2,egs52_transform_memory_0a51f2,670,228,true,53,decompiled_unverified,functions/0a51f2_egs52_transform_memory_0a51f2.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a5490,025490,egs52_call_0a638a_0a5490,14,4,true,0,decompiled_unverified,functions/0a5490_egs52_call_0a638a_0a5490.c,,structural,Direct call targets 0a638a
0a549e,02549e,egs52_update_near_cd16_0a549e,206,55,true,44,decompiled_unverified,functions/0a549e_egs52_update_near_cd16_0a549e.c,,structural,Instruction destination near addresses cd16;cd18;cd1a;cd1c;cd1e;cd20;cd22;cd24;cd26;cd28;cd2a;cd2c;cd2d;cd2e;cd30;cd32;cd34;cd36;cd3a;cd3c;cd3e;cd40;cd42;cd44;cd46;cd47;cd48;cd4a;cd4c;cd4e;cd50;cd54;cd56;cd58;cd5a;cd5c;cd5e;cd60;cd61;cd62
0a556c,02556c,egs52_update_near_cd64_0a556c,388,116,true,64,decompiled_unverified,functions/0a556c_egs52_update_near_cd64_0a556c.c,,structural,Instruction destination near addresses cd64;cd66;cd68;cd6a;cd6c;cd6e;cd70;cd72;cd74;cd75;cd76;cd78;cd7a;cd7c;cd7e;cd80;cd82;cd84;cd86;cd87;cd88;cd8a;cd8c;cd8e;cd90;cd92;cd94;cd96;cd98;cd99
0a56f0,0256f0,egs52_update_near_cda0_0a56f0,264,67,true,25,decompiled_unverified,functions/0a56f0_egs52_update_near_cda0_0a56f0.c,,structural,Instruction destination near addresses cda0
0a57f8,0257f8,egs52_register_sequence_0a57f8,8,4,true,0,decompiled_unverified,functions/0a57f8_egs52_register_sequence_0a57f8.c,,structural,Register-level instruction sequence; higher-level role unresolved
0a5800,025800,egs52_call_0a4446_0a5800,10,3,true,0,decompiled_unverified,functions/0a5800_egs52_call_0a4446_0a5800.c,,structural,Direct call targets 0a4446;0a4430
0a580a,02580a,egs52_compute_from_near_f581_0a580a,34,10,true,1,decompiled_unverified,functions/0a580a_egs52_compute_from_near_f581_0a580a.c,,structural,Instruction source near addresses f581
0a582c,02582c,egs52_register_sequence_0a582c,2,1,true,0,decompiled_unverified,functions/0a582c_egs52_register_sequence_0a582c.c,,structural,Register-level instruction sequence; higher-level role unresolved
0a582e,02582e,egs52_register_sequence_0a582e,2,1,true,0,decompiled_unverified,functions/0a582e_egs52_register_sequence_0a582e.c,,structural,Register-level instruction sequence; higher-level role unresolved
0a5830,025830,egs52_update_near_f462_0a5830,38,10,true,7,decompiled_unverified,functions/0a5830_egs52_update_near_f462_0a5830.c,,structural,Instruction destination near addresses f462;f464;f582;f469;f468
0a5856,025856,egs52_update_near_c1ad_0a5856,30,10,true,5,decompiled_unverified,functions/0a5856_egs52_update_near_c1ad_0a5856.c,,structural,Instruction destination near addresses c1ad;c1b1
0a5874,025874,egs52_update_near_fdea_0a5874,56,15,true,11,decompiled_unverified,functions/0a5874_egs52_update_near_fdea_0a5874.c,,structural,Instruction destination near addresses fdea;fdec;f471;f57d;f46d;f46e;f57c;f572
0a58ac,0258ac,egs52_update_near_f405_0a58ac,46,13,true,2,decompiled_unverified,functions/0a58ac_egs52_update_near_f405_0a58ac.c,,structural,Instruction destination near addresses f405;f407;fdee
0a58da,0258da,egs52_register_sequence_0a58da,2,1,true,0,decompiled_unverified,functions/0a58da_egs52_register_sequence_0a58da.c,,structural,Register-level instruction sequence; higher-level role unresolved
0a58dc,0258dc,egs52_get_status_fdfe,6,2,true,2,decompiled_unverified,functions/0a58dc_egs52_get_status_fdfe.c,,observed,Return RAM word FDFE
0a58e2,0258e2,egs52_compute_from_near_f3e4_0a58e2,212,64,true,7,decompiled_unverified,functions/0a58e2_egs52_compute_from_near_f3e4_0a58e2.c,,structural,Instruction source near addresses f3e4
0a59be,0259be,egs52_set_user_stack,4,2,true,0,decompiled_unverified,functions/0a59be_egs52_set_user_stack.c,,observed,Move argument into R0
0a59c2,0259c2,egs52_boot_request_65,76,21,true,11,decompiled_unverified,functions/0a59c2_egs52_boot_request_65.c,,observed,Writes F3E6/F3E8 and request byte 65; invokes far callback at 080208; exits set RL4 to FDEE bit2
0a5a0e,025a0e,egs52_boot_request_53,84,23,true,13,decompiled_unverified,functions/0a5a0e_egs52_boot_request_53.c,,observed,Writes four words at F3E6 and request byte 53; invokes far callback at 08020C; exits set RL4 to FDEE bit1
0a5a62,025a62,egs52_update_near_f3fe_0a5a62,252,67,true,32,decompiled_unverified,functions/0a5a62_egs52_update_near_f3fe_0a5a62.c,,structural,Instruction destination near addresses f3fe;f3ff;f400;f401;f3e6;f3e8;f3ea;f3ec
0a5b5e,025b5e,egs52_transform_far_memory_0a5b5e,232,87,true,27,decompiled_unverified,functions/0a5b5e_egs52_transform_far_memory_0a5b5e.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a5c46,025c46,egs52_update_near_cda4_0a5c46,738,291,true,63,decompiled_unverified,functions/0a5c46_egs52_update_near_cda4_0a5c46.c,,structural,Instruction destination near addresses cda4;cda6
0a5f28,025f28,egs52_update_near_f186_0a5f28,78,29,true,12,decompiled_unverified,functions/0a5f28_egs52_update_near_f186_0a5f28.c,,structural,Instruction destination near addresses f186;f18e
0a5f76,025f76,egs52_transform_memory_0a5f76,38,13,true,6,decompiled_unverified,functions/0a5f76_egs52_transform_memory_0a5f76.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a5f9c,025f9c,egs52_compute_from_near_cda2_0a5f9c,106,44,true,5,decompiled_unverified,functions/0a5f9c_egs52_compute_from_near_cda2_0a5f9c.c,,structural,Instruction source near addresses cda2
0a6006,026006,egs52_transform_far_memory_0a6006,296,119,true,20,withheld,,,structural,Indirect non-R0 memory destinations in decoded instructions
0a612e,02612e,egs52_transform_far_memory_0a612e,318,127,true,20,withheld,,,structural,Indirect non-R0 memory destinations in decoded instructions
0a626c,02626c,egs52_read_indexed_record_word,62,25,true,3,verified_native,egs52_reconstructed_clean.c,egs52_read_indexed_record_word,verified,Every byte index/limit pair checked against original instructions; reads word in EE00/EF00 record arrays
0a62aa,0262aa,egs52_update_near_f9e0_0a62aa,136,51,true,8,withheld,,,structural,Instruction destination near addresses f9e0
0a6332,026332,egs52_empty_interrupt_return,4,2,true,0,decompiled_unverified,functions/0a6332_egs52_empty_interrupt_return.c,,observed,NOP followed by RETI
0a6336,026336,egs52_update_near_f1de_0a6336,16,6,true,0,decompiled_unverified,functions/0a6336_egs52_update_near_f1de_0a6336.c,,structural,Instruction destination near addresses f1de
0a6346,026346,egs52_update_near_f9e0_0a6346,62,23,true,1,withheld,,,structural,Instruction destination near addresses f9e0;f1de
0a6388,026388,egs52_register_sequence_0a6388,2,1,true,0,decompiled_unverified,functions/0a6388_egs52_register_sequence_0a6388.c,,structural,Register-level instruction sequence; higher-level role unresolved
0a638a,02638a,egs52_transform_memory_0a638a,194,89,true,21,decompiled_unverified,functions/0a638a_egs52_transform_memory_0a638a.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a644c,02644c,egs52_call_096f56_0a644c,76,33,true,5,decompiled_unverified,functions/0a644c_egs52_call_096f56_0a644c.c,,structural,Direct call targets 096f56
0a6498,026498,egs52_transform_memory_0a6498,90,37,true,16,decompiled_unverified,functions/0a6498_egs52_transform_memory_0a6498.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a64f2,0264f2,egs52_call_0a6784_0a64f2,12,5,true,0,decompiled_unverified,functions/0a64f2_egs52_call_0a6784_0a64f2.c,,structural,Direct call targets 0a6784
0a64fe,0264fe,egs52_transform_memory_0a64fe,522,200,true,47,withheld,,,structural,Indirect non-R0 memory destinations in decoded instructions
0a6708,026708,egs52_return_zero_word,4,2,true,1,decompiled_unverified,functions/0a6708_egs52_return_zero_word.c,,observed,Return zero word
0a670c,02670c,egs52_return_zero_byte,4,2,true,1,decompiled_unverified,functions/0a670c_egs52_return_zero_byte.c,,observed,Return zero byte
0a6710,026710,egs52_transform_memory_0a6710,116,40,true,4,decompiled_unverified,functions/0a6710_egs52_transform_memory_0a6710.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a6784,026784,egs52_update_near_cdb4_0a6784,132,47,true,9,decompiled_unverified,functions/0a6784_egs52_update_near_cdb4_0a6784.c,,structural,Instruction destination near addresses f160;cdb4;fcfa;f162;cdb6;fcee;f166;cdb8;fcf2
0a6808,026808,egs52_transform_memory_0a6808,170,66,true,12,withheld,,,structural,Indirect non-R0 memory destinations in decoded instructions
0a68b2,0268b2,egs52_update_near_fdec_0a68b2,244,89,true,17,decompiled_unverified,functions/0a68b2_egs52_update_near_fdec_0a68b2.c,,structural,Instruction destination near addresses fdec
0a69a6,0269a6,egs52_update_near_f581_0a69a6,60,22,true,5,decompiled_unverified,functions/0a69a6_egs52_update_near_f581_0a69a6.c,,structural,Instruction destination near addresses f581
0a69e2,0269e2,egs52_update_near_f469_0a69e2,160,54,true,17,decompiled_unverified,functions/0a69e2_egs52_update_near_f469_0a69e2.c,,structural,Instruction destination near addresses f469;f581;fdea;f464;fdec
0a6a82,026a82,egs52_update_near_cde0_0a6a82,374,120,true,46,decompiled_unverified,functions/0a6a82_egs52_update_near_cde0_0a6a82.c,,structural,Instruction destination near addresses f581;cde0;cde1;cde2;f469;fdea
0a6bf8,026bf8,egs52_update_near_f469_0a6bf8,128,46,true,15,decompiled_unverified,functions/0a6bf8_egs52_update_near_f469_0a6bf8.c,,structural,Instruction destination near addresses f469;f581
0a6c78,026c78,egs52_update_near_fdea_0a6c78,516,177,true,76,withheld,,,structural,Instruction destination near addresses fdea;f468;f469;f581;f462;f58e;f464
0a6e7c,026e7c,egs52_update_near_cdec_0a6e7c,2140,667,true,202,decompiled_unverified,functions/0a6e7c_egs52_update_near_cdec_0a6e7c.c,,structural,Instruction destination near addresses f581;fdea;f469;cdec;cdee;f464;f3fe;f3ff;f400;f401;f3e6;f3e8;f3ea;f3ec;f615;fdec;cdea;cde8;cde4
0a76d8,0276d8,egs52_update_near_f581_0a76d8,224,70,true,24,decompiled_unverified,functions/0a76d8_egs52_update_near_f581_0a76d8.c,,structural,Instruction destination near addresses f581;f469;fdec
0a77dc,0277dc,egs52_update_near_cdf1_0a77dc,544,214,true,37,decompiled_unverified,functions/0a77dc_egs52_update_near_cdf1_0a77dc.c,,structural,Instruction destination near addresses cdf1;cdf0
0a79fc,0279fc,egs52_transform_memory_0a79fc,184,71,true,13,decompiled_unverified,functions/0a79fc_egs52_transform_memory_0a79fc.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a7ab6,027ab6,egs52_update_near_cdf4_0a7ab6,232,75,true,13,decompiled_unverified,functions/0a7ab6_egs52_update_near_cdf4_0a7ab6.c,,structural,Instruction destination near addresses cdf4;cdf6;cdf8;cdfa
0a7b9e,027b9e,egs52_update_near_fd02_0a7b9e,128,45,true,14,decompiled_unverified,functions/0a7b9e_egs52_update_near_fd02_0a7b9e.c,,structural,Instruction destination near addresses fd02;f8b4;f8b6;f8ba;f8b8
0a7c20,027c20,egs52_transform_memory_0a7c20,238,91,true,21,decompiled_unverified,functions/0a7c20_egs52_transform_memory_0a7c20.c,,structural,Indirect non-R0 memory destinations in decoded instructions
0a7d0e,027d0e,egs52_update_near_f8c0_0a7d0e,42,14,true,7,decompiled_unverified,functions/0a7d0e_egs52_update_near_f8c0_0a7d0e.c,,structural,Instruction destination near addresses f8c0
0a7d38,027d38,egs52_exchange_interrupt_priority,24,8,true,1,verified_native,egs52_reconstructed_clean.c,egs52_exchange_interrupt_priority,verified,Clear PSW high nibble then OR entire requested word and return previous high nibble; original-instruction tests cover every initial PSW word and final flags
0a7dea,027dea,egs52_register_sequence_0a7dea,40,16,true,1,decompiled_unverified,functions/0a7dea_egs52_register_sequence_0a7dea.c,,structural,Register-level instruction sequence; higher-level role unresolved
0a7e36,027e36,egs52_update_near_f8b6_0a7e36,426,158,true,32,withheld,,,structural,Instruction destination near addresses f8b6;f8b8;f8ba;f8b4
0d0000,050000,egs52_update_near_d447_0d0000,134,55,true,17,decompiled_unverified,functions/0d0000_egs52_update_near_d447_0d0000.c,,structural,Instruction destination near addresses d447
0d0086,050086,egs52_update_near_d64a_0d0086,286,74,true,47,decompiled_unverified,functions/0d0086_egs52_update_near_d64a_0d0086.c,,structural,Instruction destination near addresses d64a;d640;d64e;d63e;d63c;d64c;d644;d646;d647;d648;d649;d658;d650;d652;d651;d654;d656;d65a;fd2c;d474;d54e;d40e;d420
0d01a8,0501a8,egs52_register_sequence_0d01a8,2,1,true,0,decompiled_unverified,functions/0d01a8_egs52_register_sequence_0d01a8.c,,structural,Register-level instruction sequence; higher-level role unresolved
0d01aa,0501aa,egs52_update_near_d588_0d01aa,312,88,true,8,decompiled_unverified,functions/0d01aa_egs52_update_near_d588_0d01aa.c,,structural,Instruction destination near addresses fd54;d588;d584;d582;d58a;d58c;d58e;d586
0d02e2,0502e2,egs52_update_near_d23f_0d02e2,74,19,true,16,decompiled_unverified,functions/0d02e2_egs52_update_near_d23f_0d02e2.c,,structural,Instruction destination near addresses d23f;d243;d29b;d29c;d29d;d29f;d2a0;fd20;d472;d5cd;d5f4;d5cb;d4f4;d520
0d032c,05032c,egs52_update_near_d468_0d032c,912,286,true,139,decompiled_unverified,functions/0d032c_egs52_update_near_d468_0d032c.c,,structural,Instruction destination near addresses d468;d462;d454;d775;d777;d453;d451;d442;d4c6;fd54;fd5a;d5a3;d5bc;d60d;d60e;fd56;d613;d611;d610;d5c2;d5c6;fd5c;d446;d5c8;d5af;d616;d612;fd58;d7aa;fd3a;fd3c;fd68;d579;d577;d56e;d470;d50c;d508;d500;d504;d4f8;d52a;d52c;d526;d7c8;d3e9;d704;d706;fd2a;d447;d6dc;d59e;fd38;d439;d4e2;fd2e;d7d7;d74c;d75c;d75e;fd48;d54c
0d06bc,0506bc,egs52_update_near_d536_0d06bc,110,34,true,16,decompiled_unverified,functions/0d06bc_egs52_update_near_d536_0d06bc.c,,structural,Instruction destination near addresses d536;d532;d49c;d552
0d072a,05072a,egs52_update_near_d56a_0d072a,1380,424,true,143,decompiled_unverified,functions/0d072a_egs52_update_near_d56a_0d072a.c,,structural,Instruction destination near addresses fd48;d56a;d556;d56c;d5f6;d5f8;d5fa;d5fc;d5fe;d7c2;d600;d602;d604;d606;d608;fd4c;d42a;d4b2;d437;fd3a;d4ca;d612;d3dc;d3d8;d3e6
0d0c8e,050c8e,egs52_update_near_d4cc_0d0c8e,2006,697,true,245,decompiled_unverified,functions/0d0c8e_egs52_update_near_d4cc_0d0c8e.c,,structural,Instruction destination near addresses d4cc;d434;fd38;fd34;d599;d51e;d48e;d42c;d5f6;d5f8;d5fa;d5fc;d5fe;d359
0d1464,051464,egs52_update_near_d412_0d1464,52,17,true,9,decompiled_unverified,functions/0d1464_egs52_update_near_d412_0d1464.c,,structural,Instruction destination near addresses d412
